
Beginning joint data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
54             123  , 92   , 2540                 109  , 120  , 2574                 151  , 118  , 2633                 55   , 193  , 2344                 199  , 176  , 2628                 133  , 166  , 2450                 125  , 1.27e+05, 2.598             
55             123  , 92   , 2540                 111  , 120  , 2602                 151  , 114  , 2615                 62   , 197  , 2649                 207  , 172  , 2633                 133  , 164  , 2542                 125  , 1.27e+05, 2.6               
56             123  , 92   , 2540                 110  , 118  , 2759                 153  , 118  , 2625                 57   , 195  , 2426                 207  , 172  , 2633                 133  , 168  , 2432                 125  , 1.27e+05, 2.569             
57             123  , 92   , 2540                 109  , 118  , 2602                 153  , 118  , 2644                 57   , 195  , 2426                 207  , 172  , 2633                 131  , 168  , 2384                 125  , 1.27e+05, 2.55              
58             123  , 92   , 2540                 111  , 126  , 2441                 153  , 118  , 2665                 62   , 197  , 2628                 207  , 172  , 2633                 133  , 168  , 2408                 125  , 1.27e+05, 2.595             
59             123  , 92   , 2540                 108  , 116  , 2725                 153  , 118  , 2633                 62   , 197  , 2628                 207  , 172  , 2633                 129  , 164  , 2417                 125  , 1.27e+05, 2.546             
60             123  , 92   , 2540                 109  , 130  , 2476                 149  , 114  , 2695                 62   , 197  , 2628                 207  , 172  , 2633                 129  , 166  , 2631                 125  , 1.27e+05, 2.549             
61             123  , 92   , 2540                 109  , 120  , 2466                 149  , 118  , 2654                 62   , 197  , 2628                 207  , 172  , 2633                 131  , 166  , 2376                 125  , 1.27e+05, 2.587             
62             123  , 92   , 2540                 109  , 126  , 2584                 149  , 112  , 2695                 56   , 193  , 2441                 203  , 178  , 2587                 131  , 166  , 2426                 125  , 1.27e+05, 2.55              
63             123  , 92   , 2540                 109  , 120  , 2485                 149  , 118  , 2654                 56   , 193  , 2441                 203  , 178  , 2587                 129  , 166  , 2361                 125  , 1.27e+05, 2.577             
64             123  , 92   , 2540                 109  , 130  , 2408                 151  , 116  , 2605                 66   , 189  , 2657                 203  , 178  , 2587                 131  , 168  , 2399                 125  , 1.27e+05, 2.57              
65             123  , 92   , 2540                 109  , 116  , 2511                 149  , 114  , 2594                 66   , 189  , 2657                 203  , 178  , 2587                 131  , 166  , 2361                 125  , 1.27e+05, 2.545             
66             123  , 92   , 2540                 108  , 114  , 2695                 149  , 116  , 2695                 57   , 195  , 2408                 203  , 178  , 2587                 129  , 162  , 2441                 125  , 1.27e+05, 2.605             
67             123  , 92   , 2540                 107  , 120  , 2540                 151  , 118  , 2644                 57   , 195  , 2408                 203  , 178  , 2587                 129  , 168  , 2466                 125  , 1.27e+05, 2.565             
68             123  , 92   , 2540                 108  , 120  , 2597                 151  , 120  , 2684                 57   , 195  , 2408                 203  , 178  , 2587                 129  , 170  , 2393                 125  , 1.27e+05, 2.632             
69             123  , 92   , 2540                 112  , 134  , 2638                 149  , 116  , 2605                 57   , 195  , 2408                 203  , 178  , 2587                 133  , 166  , 2376                 125  , 1.27e+05, 2.626             
70             123  , 92   , 2540                 107  , 120  , 2540                 149  , 116  , 2633                 57   , 195  , 2408                 203  , 178  , 2587                 127  , 162  , 2384                 125  , 1.27e+05, 2.53              
71             123  , 92   , 2540                 112  , 118  , 2631                 151  , 116  , 2584                 57   , 195  , 2408                 203  , 178  , 2587                 131  , 166  , 2393                 125  , 1.27e+05, 2.57              
72             123  , 92   , 2540                 110  , 114  , 2673                 151  , 116  , 2615                 47   , 187  , 2393                 203  , 178  , 2587                 131  , 162  , 2597                 125  , 1.27e+05, 2.563             
73             123  , 92   , 2540                 108  , 120  , 2602                 151  , 112  , 2610                 47   , 187  , 2393                 203  , 178  , 2587                 129  , 164  , 2376                 125  , 1.27e+05, 2.565             
74             123  , 92   , 2540                 109  , 128  , 2476                 151  , 116  , 2594                 47   , 187  , 2393                 203  , 178  , 2587                 129  , 166  , 2408                 125  , 1.27e+05, 2.567             
75             123  , 92   , 2540                 111  , 120  , 2602                 151  , 116  , 2584                 60   , 187  , 2646                 203  , 178  , 2587                 129  , 166  , 2417                 125  , 1.27e+05, 2.561             
76             123  , 92   , 2540                 110  , 128  , 2623                 149  , 116  , 2605                 60   , 187  , 2646                 203  , 178  , 2587                 131  , 166  , 2376                 125  , 1.27e+05, 2.591             
77             123  , 92   , 2540                 110  , 118  , 2644                 149  , 116  , 2654                 60   , 187  , 2646                 203  , 178  , 2587                 129  , 166  , 2441                 125  , 1.27e+05, 2.622             
78             123  , 92   , 2540                 110  , 118  , 2665                 149  , 116  , 2605                 48   , 189  , 2466                 203  , 178  , 2587                 129  , 166  , 2450                 125  , 1.27e+05, 2.575             
79             123  , 92   , 2540                 110  , 130  , 2631                 149  , 116  , 2615                 48   , 189  , 2466                 203  , 178  , 2587                 133  , 166  , 2353                 125  , 1.27e+05, 2.565             
80             123  , 92   , 2540                 107  , 120  , 2567                 151  , 116  , 2644                 52   , 176  , 2649                 203  , 178  , 2587                 133  , 164  , 2554                 125  , 1.27e+05, 2.556             
81             123  , 92   , 2540                 109  , 116  , 2520                 149  , 116  , 2584                 46   , 182  , 2441                 206  , 170  , 2417                 129  , 164  , 2399                 125  , 1.27e+05, 2.575             
82             123  , 92   , 2540                 109  , 140  , 2547                 143  , 120  , 2641                 65   , 178  , 2432                 177  , 152  , 2605                 131  , 164  , 2399                 125  , 1.27e+05, 2.561             
83             123  , 92   , 2540                 109  , 132  , 2485                 149  , 124  , 2584                 58   , 191  , 2652                 202  , 178  , 2494                 131  , 172  , 2417                 125  , 1.27e+05, 2.526             
84             123  , 92   , 2540                 107  , 114  , 2557                 152  , 114  , 2780                 47   , 189  , 2408                 202  , 178  , 2494                 131  , 166  , 2393                 125  , 1.27e+05, 2.556             
85             123  , 92   , 2540                 109  , 120  , 2547                 149  , 116  , 2625                 46   , 193  , 2646                 205  , 174  , 2547                 133  , 170  , 2441                 125  , 1.27e+05, 2.647             
86             123  , 92   , 2540                 109  , 128  , 2485                 149  , 116  , 2684                 48   , 191  , 2460                 205  , 174  , 2547                 131  , 168  , 2361                 125  , 1.27e+05, 2.535             
87             123  , 92   , 2540                 110  , 120  , 2618                 149  , 118  , 2695                 48   , 178  , 2684                 205  , 174  , 2547                 131  , 166  , 2460                 125  , 1.27e+05, 2.574             
88             123  , 92   , 2540                 110  , 118  , 2638                 149  , 118  , 2633                 50   , 195  , 2485                 205  , 174  , 2547                 131  , 166  , 2399                 125  , 1.27e+05, 2.549             
89             123  , 92   , 2540                 109  , 128  , 2494                 149  , 116  , 2530                 48   , 180  , 2450                 205  , 174  , 2547                 129  , 166  , 2557                 125  , 1.27e+05, 2.566             
90             123  , 92   , 2540                 109  , 132  , 2466                 151  , 120  , 2684                 50   , 191  , 2432                 205  , 174  , 2547                 129  , 170  , 2607                 125  , 1.27e+05, 2.585             
91             123  , 92   , 2540                 109  , 118  , 2577                 151  , 118  , 2615                 50   , 191  , 2432                 205  , 174  , 2547                 129  , 168  , 2441                 125  , 1.27e+05, 2.605             
92             123  , 92   , 2540                 110  , 122  , 2638                 153  , 122  , 2714                 58   , 191  , 2649                 205  , 174  , 2547                 129  , 166  , 2460                 125  , 1.27e+05, 2.577             
93             123  , 92   , 2540                 110  , 118  , 2665                 147  , 114  , 2706                 48   , 180  , 2466                 205  , 174  , 2547                 131  , 164  , 2399                 125  , 1.27e+05, 2.591             
94             123  , 92   , 2540                 109  , 118  , 2376                 147  , 118  , 2673                 48   , 180  , 2466                 205  , 174  , 2547                 129  , 168  , 2485                 125  , 1.27e+05, 2.58              
95             123  , 92   , 2540                 110  , 118  , 2625                 151  , 118  , 2625                 48   , 180  , 2466                 205  , 174  , 2547                 133  , 166  , 2441                 125  , 1.27e+05, 2.608             
96             123  , 92   , 2540                 109  , 120  , 2592                 149  , 124  , 2625                 49   , 191  , 2408                 193  , 176  , 2734                 125  , 164  , 2408                 125  , 1.27e+05, 2.58              
97             123  , 92   , 2540                 109  , 118  , 2577                 151  , 118  , 2644                 49   , 191  , 2408                 201  , 180  , 2625                 131  , 168  , 2417                 125  , 1.27e+05, 2.572             
98             123  , 92   , 2540                 108  , 120  , 2600                 149  , 116  , 2615                 48   , 193  , 2654                 201  , 180  , 2625                 133  , 166  , 2408                 125  , 1.27e+05, 2.547             
99             123  , 92   , 2540                 110  , 114  , 2768                 151  , 118  , 2567                 50   , 193  , 2426                 201  , 180  , 2625                 127  , 162  , 2408                 125  , 1.27e+05, 2.561             
100            123  , 92   , 2540                 112  , 118  , 2610                 151  , 116  , 2684                 44   , 189  , 2646                 203  , 176  , 2577                 127  , 166  , 2600                 125  , 1.27e+05, 2.562             
101            123  , 92   , 2540                 110  , 114  , 2605                 151  , 118  , 2654                 44   , 189  , 2646                 203  , 176  , 2577                 129  , 166  , 2367                 125  , 1.27e+05, 2.615             
102            123  , 92   , 2540                 109  , 120  , 2466                 153  , 122  , 2654                 49   , 191  , 2408                 203  , 176  , 2577                 127  , 166  , 2450                 125  , 1.27e+05, 2.61              
103            123  , 92   , 2540                 110  , 118  , 2625                 151  , 116  , 2714                 49   , 191  , 2408                 203  , 176  , 2577                 133  , 166  , 2353                 125  , 1.27e+05, 2.588             
104            123  , 92   , 2540                 110  , 120  , 2638                 154  , 120  , 2791                 49   , 191  , 2408                 203  , 176  , 2577                 129  , 168  , 2408                 125  , 1.27e+05, 2.542             
105            123  , 92   , 2540                 109  , 122  , 2584                 145  , 120  , 2654                 49   , 191  , 2408                 203  , 176  , 2577                 127  , 166  , 2602                 125  , 1.27e+05, 2.557             
106            123  , 92   , 2540                 107  , 116  , 2557                 149  , 116  , 2654                 49   , 191  , 2408                 203  , 176  , 2577                 129  , 164  , 2441                 125  , 1.27e+05, 2.645             
107            123  , 92   , 2540                 107  , 122  , 2587                 149  , 122  , 2684                 48   , 193  , 2636                 191  , 170  , 2836                 131  , 170  , 2636                 125  , 1.27e+05, 2.53              
108            123  , 92   , 2540                 110  , 114  , 2660                 151  , 116  , 2594                 50   , 189  , 2441                 205  , 176  , 2638                 129  , 166  , 2426                 125  , 1.27e+05, 2.613             
109            123  , 92   , 2540                 109  , 120  , 2589                 151  , 116  , 2684                 50   , 189  , 2441                 205  , 176  , 2638                 131  , 168  , 2417                 125  , 1.27e+05, 2.542             
110            123  , 92   , 2540                 113  , 130  , 2417                 151  , 116  , 2644                 50   , 189  , 2441                 205  , 176  , 2638                 129  , 166  , 2384                 125  , 1.27e+05, 2.545             
111            123  , 92   , 2540                 109  , 116  , 2577                 151  , 114  , 2623                 50   , 189  , 2441                 205  , 176  , 2638                 131  , 164  , 2399                 125  , 1.27e+05, 2.576             
112            123  , 92   , 2540                 110  , 120  , 2628                 151  , 120  , 2644                 78   , 168  , 2633                 205  , 176  , 2638                 131  , 168  , 2408                 125  , 1.27e+05, 2.562             
113            123  , 92   , 2540                 108  , 116  , 2625                 149  , 116  , 2654                 48   , 193  , 2687                 205  , 176  , 2638                 131  , 168  , 2399                 125  , 1.27e+05, 2.632             
114            123  , 92   , 2540                 110  , 120  , 2615                 151  , 120  , 2654                 48   , 193  , 2485                 205  , 176  , 2638                 129  , 168  , 2417                 125  , 1.27e+05, 2.64              
115            123  , 92   , 2540                 109  , 128  , 2494                 149  , 118  , 2684                 48   , 193  , 2485                 205  , 176  , 2638                 127  , 166  , 2537                 125  , 1.27e+05, 2.579             
116            123  , 92   , 2540                 110  , 118  , 2644                 147  , 118  , 2714                 48   , 193  , 2485                 201  , 162  , 2836                 127  , 168  , 2610                 125  , 1.27e+05, 2.585             
117            123  , 92   , 2540                 109  , 118  , 2494                 147  , 118  , 2625                 51   , 189  , 2408                 200  , 174  , 2476                 129  , 168  , 2399                 125  , 1.27e+05, 2.538             
118            123  , 92   , 2540                 110  , 120  , 2631                 147  , 114  , 2714                 51   , 189  , 2408                 207  , 168  , 2714                 129  , 168  , 2408                 125  , 1.27e+05, 2.604             
119            123  , 92   , 2540                 109  , 132  , 2511                 147  , 114  , 2625                 51   , 189  , 2408                 207  , 168  , 2714                 129  , 166  , 2399                 125  , 1.27e+05, 2.541             
120            123  , 92   , 2540                 108  , 116  , 2633                 149  , 116  , 2665                 51   , 189  , 2408                 202  , 172  , 2384                 129  , 166  , 2384                 125  , 1.27e+05, 2.558             
121            123  , 92   , 2540                 106  , 120  , 2633                 151  , 120  , 2665                 51   , 189  , 2408                 207  , 168  , 2618                 131  , 170  , 2460                 125  , 1.27e+05, 2.549             
122            123  , 92   , 2540                 110  , 128  , 2620                 151  , 122  , 2615                 51   , 189  , 2408                 207  , 168  , 2618                 133  , 168  , 2393                 125  , 1.27e+05, 2.609             
123            123  , 92   , 2540                 108  , 120  , 2615                 151  , 116  , 2460                 51   , 189  , 2408                 207  , 168  , 2618                 131  , 166  , 2399                 125  , 1.27e+05, 2.557             
124            123  , 92   , 2540                 110  , 116  , 2644                 153  , 120  , 2684                 51   , 189  , 2408                 207  , 168  , 2618                 131  , 166  , 2417                 125  , 1.27e+05, 2.537             
125            123  , 92   , 2540                 109  , 130  , 2485                 153  , 122  , 2615                 47   , 185  , 2417                 207  , 168  , 2618                 131  , 168  , 2426                 125  , 1.27e+05, 2.596             
126            123  , 92   , 2540                 110  , 120  , 2625                 151  , 118  , 2615                 47   , 185  , 2417                 207  , 168  , 2618                 129  , 166  , 2554                 125  , 1.27e+05, 2.552             
127            123  , 92   , 2540                 110  , 120  , 2618                 151  , 116  , 2633                 47   , 185  , 2417                 207  , 168  , 2618                 131  , 166  , 2426                 125  , 1.27e+05, 2.556             
128            123  , 92   , 2540                 109  , 120  , 2577                 151  , 118  , 2605                 54   , 189  , 2649                 207  , 168  , 2618                 129  , 168  , 2417                 125  , 1.27e+05, 2.557             
129            123  , 92   , 2540                 106  , 118  , 2594                 149  , 114  , 2615                 49   , 185  , 2367                 207  , 168  , 2618                 127  , 164  , 2499                 125  , 1.27e+05, 2.558             
130            123  , 92   , 2540                 110  , 116  , 2605                 153  , 116  , 2673                 49   , 185  , 2367                 207  , 168  , 2618                 127  , 166  , 2557                 125  , 1.27e+05, 2.655             
131            123  , 92   , 2540                 107  , 116  , 2557                 149  , 114  , 2494                 49   , 185  , 2367                 207  , 168  , 2618                 131  , 164  , 2485                 125  , 1.27e+05, 2.6               
132            123  , 92   , 2540                 108  , 116  , 2803                 151  , 116  , 2594                 48   , 191  , 2623                 207  , 168  , 2618                 131  , 166  , 2393                 125  , 1.27e+05, 2.607             
133            123  , 92   , 2540                 109  , 120  , 2594                 151  , 116  , 2625                 50   , 182  , 2466                 210  , 176  , 2460                 131  , 166  , 2460                 125  , 1.27e+05, 2.588             
134            123  , 92   , 2540                 110  , 120  , 2620                 151  , 122  , 2594                 50   , 182  , 2466                 207  , 176  , 2646                 131  , 168  , 2408                 125  , 1.27e+05, 2.573             
135            123  , 92   , 2540                 107  , 130  , 2494                 149  , 116  , 2625                 50   , 182  , 2466                 211  , 174  , 2577                 131  , 166  , 2376                 125  , 1.27e+05, 2.56              
136            123  , 92   , 2540                 110  , 120  , 2636                 151  , 118  , 2605                 50   , 182  , 2466                 211  , 174  , 2577                 133  , 168  , 2393                 125  , 1.27e+05, 2.529             
137            123  , 92   , 2540                 109  , 130  , 2520                 149  , 132  , 2577                 45   , 187  , 2361                 211  , 174  , 2577                 127  , 176  , 2408                 125  , 1.27e+05, 2.546             
138            123  , 92   , 2540                 109  , 130  , 2547                 149  , 114  , 2714                 45   , 187  , 2361                 211  , 174  , 2577                 124  , 164  , 2152                 125  , 1.27e+05, 2.593             
139            123  , 92   , 2540                 107  , 116  , 2494                 151  , 118  , 2594                 51   , 195  , 2417                 203  , 178  , 2540                 129  , 166  , 2426                 125  , 1.27e+05, 2.621             
140            123  , 92   , 2540                 109  , 120  , 2494                 152  , 116  , 2768                 51   , 195  , 2417                 203  , 178  , 2540                 129  , 168  , 2450                 125  , 1.27e+05, 2.586             
141            123  , 92   , 2540                 107  , 116  , 2426                 151  , 118  , 2654                 51   , 195  , 2417                 190  , 168  , 2993                 129  , 164  , 2476                 125  , 1.27e+05, 2.584             
142            123  , 92   , 2540                 104  , 120  , 2594                 151  , 116  , 2654                 55   , 195  , 2393                 211  , 183  , 2670                 127  , 166  , 2376                 125  , 1.27e+05, 2.57              
143            123  , 92   , 2540                 107  , 118  , 2547                 149  , 118  , 2615                 55   , 195  , 2393                 201  , 180  , 2665                 129  , 166  , 2450                 125  , 1.27e+05, 2.556             
144            123  , 92   , 2540                 108  , 120  , 2605                 149  , 118  , 2615                 55   , 195  , 2393                 200  , 178  , 2520                 129  , 166  , 2579                 125  , 1.27e+05, 2.577             
145            123  , 92   , 2540                 112  , 118  , 2673                 151  , 118  , 2605                 55   , 195  , 2393                 200  , 178  , 2520                 131  , 166  , 2393                 125  , 1.27e+05, 2.593             
146            123  , 92   , 2540                 110  , 120  , 2759                 151  , 118  , 2644                 55   , 195  , 2393                 200  , 178  , 2520                 129  , 168  , 2376                 125  , 1.27e+05, 2.578             
147            123  , 92   , 2540                 109  , 132  , 2494                 149  , 116  , 2654                 55   , 195  , 2393                 200  , 178  , 2520                 131  , 166  , 2432                 125  , 1.27e+05, 2.596             
148            123  , 92   , 2540                 112  , 116  , 2623                 149  , 116  , 2625                 55   , 195  , 2393                 200  , 178  , 2520                 125  , 166  , 2494                 125  , 1.27e+05, 2.596             
