
Beginning data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    
22             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         -19  , 2.1e+02, 1.6e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2.1e+02, 1.6e+03          
23             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         -8.9 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
24             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -9   , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2.1e+02, 1.6e+03          
25             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
26             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
27             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         0.88 , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2.1e+02, 1.6e+03          
27             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
28             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.2e+02, 1.4e+03         0.88 , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2.1e+02, 1.6e+03          
29             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         0.87 , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2.1e+02, 1.6e+03          
30             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -8.9 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
31             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         10   , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
32             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         -19  , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
33             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.87 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
34             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
35             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -19  , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2.1e+02, 1.6e+03          
36             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
37             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         -8.9 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
38             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         -8.7 , 1.5e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
39             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         -8.8 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
40             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         -8.7 , 1.3e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
41             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -8.9 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
42             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -8.8 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
43             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.85 , 1.8e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2.1e+02, 1.6e+03          
44             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
